Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
RDS/A,Fuerte Venta,9550,594,644.209503,690.4328004,855.87144965,697.30986948,591.10913652,-26.46618637,-23.10461865,26.6695787
ALPEK/A,Fuerte Venta,734918,15.75,16.60999985,17.35279984,16.04924997,18.01366666,15.20633304,-0.42748021,-0.37867825,34.75935427
VESTA,Fuerte Venta,415025,31.620001,32.62999985,32.9804,32.37589993,33.3391117,31.920888,-0.24384311,-0.15667415,32.85221683
STZ,Fuerte Compra,45,4030,3966.085,4004.330398,3728.8125485,4136.76107946,3795.40892054,27.0927179,12.14269751,52.67512901
AMAT,Fuerte Venta,8136,1173,1360.218495,1389.87899,1176.9698476,1554.72333015,1165.71365985,-54.49121221,-28.07782677,29.46245443
WMT,Vender,286,2905,3004.420005,2950.930808,2648.852251,3221.77159795,2787.06841205,21.09139254,39.49058772,43.87959249
LALA/B,Fuerte Venta,152305,12.47,13.4785,12.7364,13.73160001,14.73044688,12.22655312,-0.12875453,0.09237519,39.63824806
AAL,Fuerte Venta,10108,275.70001,284.427999,276.6576004,363.2817006,299.56442615,269.29157185,0.26273037,1.76377393,45.69802857
SNE/N,Vender,12420,1630.3101,1739.955,1732.27,1339.03949745,1861.44034202,1618.46965798,-28.77673216,-11.28975543,29.52148192
SBUX,Comprar,247,1802,1815.01199,1743.036198,1694.65115,1946.7534988,1683.2704812,31.46586169,37.86592186,49.59850207
T,Fuerte Venta,218,613.52002,648.0020025,661.550002,701.09779975,676.07828886,619.92571614,-10.88361422,-7.65280465,29.64482568
BLK,Fuerte Venta,1264,11506.57,12766.4235,12742.531,10675.4080985,13854.93042829,11677.91657171,-266.30389498,-79.79675959,22.12594747
TWTR,Vender,2183,827.09998,872.0874975,836.863402,705.42475145,933.59439611,810.58059889,2.92993986,13.38521933,43.28350413
TSLA,Neutral,5217,7898.8398,8883.249455,7570.626362,4075.4912889,10661.21352517,7105.28538483,190.24647765,490.03261601,46.92208434
DHI,Fuerte Compra,75484,1498.2,1165.661001,,,1880.06945231,451.25254969,308.99132725,,73.10689149
BP/N,Fuerte Venta,28721,424.04001,475.260502,506.1485998,623.48429865,545.81546352,404.70554048,-24.09616574,-20.10745332,23.33727323
VOLAR/A,Comprar,666276,17.07,17.26950015,14.40020006,15.44535,19.11549585,15.42350445,0.84441347,1.09285601,55.65447042
ALSEA,Fuerte Venta,557727,21.15,21.93000005,21.72260006,30.34669995,23.1323977,20.7276024,-0.09327321,0.00181558,45.3182504
F,Fuerte Venta,112,147,150.1485035,150.0024008,145.9393503,155.54177288,144.75523412,-0.56807369,-0.2228706,44.12562385
DAL,Comprar,706,675.06,661.1500005,625.4422024,778.0864519,724.17968815,598.12031285,17.9293036,18.26148781,55.12263092
V,Fuerte Venta,1953,4276.9199,4500.89046,4417.465976,4061.6793515,4759.45078357,4242.33013643,-18.68810107,21.03868748,38.33132204
GOOGL,Fuerte Venta,824,32230,34684.2059,34184.22752,30058.15957,37137.83555123,32230.57624877,-255.30506858,160.96317166,35.22236201
GRUMA/B,Vender,958789,246.77,264.492498,256.4477986,220.7548494,283.44653539,245.53846061,-2.62264256,0.2221871,37.86279092
PINS,Vender,40,737,771.025,696.6052002,,833.80594854,708.24405146,11.54806488,23.69131401,47.87723148
ROST,Fuerte Venta,555,1950,2024.3625,2010.063596,2044.9529015,2130.64643517,1918.07856483,-4.81103832,0.27884243,42.57650548
R/A,Fuerte Venta,937795,47.389999,53.99099955,56.6693997,77.49564987,59.66454157,48.31745753,-2.23811526,-1.60578989,25.41729685
PBF,Fuerte Venta,15000,142.45,191.588,223.6864016,387.42344985,236.85268697,146.32331303,-18.14960032,-13.19372775,28.79547291
GOLD1N/N,,505,60.700001,,,,,,,,
KKRC,Vender,181248,737.91998,778.277497,678.7296016,,848.61094534,707.94404866,24.61231631,37.53250054,48.75719556
FB,Vender,2448,5671.6899,6108.71849,5746.377398,4679.72641,6712.25903009,5505.17794991,38.79702718,138.87776245,40.70495265
KMI,Fuerte Venta,320,275.48999,307.5404995,,,337.74343764,277.33756136,-14.82146975,-13.04263706,18.79253241
HAL,Fuerte Venta,188,303,350.660497,324.5995984,321.31499945,390.49293429,310.82805971,-3.29092728,4.82087267,33.31988829
GSANBOR/B-1,Fuerte Venta,2148,18,18.4720003,19.01180012,21.99704994,19.73058142,17.21341918,-0.2594347,-0.26382628,37.55107751
EVER,,196,851.52002,,,,,,,,
ITX/N,Fuerte Venta,174,594.97998,628.175487,624.1215974,602.11994915,658.91646232,597.43451168,-1.66167039,1.85007168,31.74364004
AXTEL/CPO,Fuerte Compra,591933,7.1,6.9165,6.0474,3.9926,7.29137465,6.54162535,0.28523426,0.33398148,64.73801049
BBVA,Fuerte Venta,9525,60.849998,64.4579996,71.18799986,82.88014997,68.00685631,60.90914289,-2.36418516,-2.38563137,31.58262317
GFINBUR/O,Fuerte Venta,2724399,14.9,16.46000005,16.1346,18.58815004,18.14649946,14.77350064,-0.32904753,-0.11862954,32.812831
MSFT,Fuerte Venta,5780,4345.3999,4712.522975,4685.327786,3909.317799,5113.83839997,4311.20755003,-58.74725856,2.76735902,36.6278193
LVS,Comprar,1301,1105,1095.659,1061.5059998,1123.66285,1148.74644556,1042.57155444,17.35621239,17.47627665,53.12964221
BACHOCO/B,Fuerte Venta,99691,68.18,68.45299975,67.7003998,70.50324988,69.84526504,67.06073446,0.30286318,0.34373897,49.28795347
LUV,Comprar,340,825,816.586999,772.2840002,877.1985499,890.68843375,742.48556425,22.74743406,23.72126524,53.63483219
NOK/N,Fuerte Venta,110,86.800003,104.187,103.4919999,85.61929974,122.25885928,86.11514072,-4.73323974,-2.07759048,22.52819845
X,Fuerte Venta,3156,153,168.712,167.8604002,181.64804995,182.22874606,155.19525394,-3.24452472,-1.23681413,35.8046853
CLF,Fuerte Venta,15000,130,136.412,131.4901994,141.59099991,148.49936547,124.32463453,1.84314643,3.0901187,44.84769728
MO,Fuerte Venta,101,916.63,954.1305025,932.7584012,906.75635045,984.89151767,923.36948733,-1.10475988,4.66172071,38.578164
ALFA/A,Vender,8979689,13.55,14.3145,13.3508,12.70980001,14.91627986,13.71272014,0.10199899,0.25092534,43.56281322
ZM,Fuerte Compra,333,8082,7290.477505,6362.1194,,9569.5496341,5011.4053759,628.18488134,591.16175945,59.23333682
CVS,Fuerte Venta,2469,1222,1359.608,1405.296798,1404.3614475,1490.78351381,1228.43248619,-46.33035114,-32.41926787,21.83380445
ATVI,Fuerte Venta,10,1665,1781.6575,1800.266394,1465.6215485,1924.99583107,1638.31916893,-36.36458584,-19.9469526,38.07310918
PDD/N,Fuerte Venta,64,1784.53,1982.7445,,,2212.0768145,1753.4121855,-31.21077925,,43.90626629
KLAC,Fuerte Venta,199,3665.3301,4394.885985,3821.636782,,5049.16573314,3740.60623686,2.0016772,151.20641072,34.23016721
CVX,Fuerte Venta,833,1657,1851.397495,1927.778798,2039.221749,2032.76085702,1670.03413298,-66.51518623,-48.56817159,21.57789405
PBR/N,Fuerte Venta,26865,177.99001,184.880999,192.3739992,211.13504995,193.21796364,176.54403436,-2.45907019,-2.20824122,41.03795162
DIS,Vender,2297,2800.1499,2884.36301,2773.324196,2631.8938965,2989.65432127,2779.07169873,24.08623349,41.97556589,45.42845031
HOMEX,Fuerte Venta,4765632,0.044,0.0456,0.04712,0.05804,0.04773542,0.04346458,-0.00097735,-0.00090546,37.7973983
GE,Fuerte Venta,11215,126.77,138.5014995,145.5367994,177.4854,148.37793271,128.62506629,-4.22270813,-3.22137479,30.56218588
MEDICA/B,Fuerte Compra,12509,21.5,18.8384999,16.72779996,17.44960001,21.9245412,15.7524586,1.37786407,1.11417459,79.44096417
MRO,Fuerte Venta,2043,95.989998,119.325999,129.356999,194.59014942,147.01825229,91.63374571,-8.61178614,-5.58300103,27.88482429
CCL1/N,Comprar,1061,374.04999,359.241499,344.2841996,,409.43316899,309.04982901,12.67475306,10.56844,54.54518093
STOR,Fuerte Compra,5,593.03003,561.439003,566.2535996,,639.42147663,483.45652937,16.70872628,8.36188352,57.32690865
UNH,Fuerte Venta,129,6394,6852.245975,6843.292998,6185.004551,7200.86237964,6503.62957036,-81.1956344,-27.37081116,33.46304633
FCFE/18,Vender,130110,24.74,25.28550015,25.31419994,24.58494999,25.8241083,24.746892,-0.04010066,0.00641681,42.00654388
UAL,Fuerte Venta,335193,765,781.624001,762.8781994,1027.2876001,832.25023015,730.99777185,5.66838601,8.94112735,46.92754127
CREAL,Fuerte Venta,840633,11.19,11.793,12.1926,16.54375005,12.70237561,10.88362439,-0.20914496,-0.15259059,37.28639731
AAPL,Vender,58277,2378.73,2658.647875,2424.347141,1802.79668538,2948.22391961,2369.07183039,14.37661711,75.31668451,39.81438804
RCL,Fuerte Compra,1692,1470.5,1451.1595,1277.575598,1461.68564895,1602.73917653,1299.57982347,69.94603367,77.19401245,57.03391793
AGNC,Fuerte Venta,1250,297.01001,310.344001,305.6212006,313.4139497,320.44039179,300.24761021,-0.48101022,1.12519,36.31890844
NVDA,Vender,2344,10300.1,11126.8545,10152.31459,7074.8731385,12127.84792674,10125.86107326,167.36815431,361.57706553,44.62679951
WYNN,Fuerte Venta,1059,1744,1857.176505,1786.445604,2006.7348,1987.67487601,1726.67813399,-0.17599287,21.17684757,42.97846187
ROKU,Fuerte Venta,53,3438.75,3473.968005,,,3891.58966259,3056.34634741,19.6658237,29.50459156,47.75961962
PAYC,Fuerte Venta,12,5853.5498,6416.362485,6703.206586,,6994.74543636,5837.97953364,-170.51089534,-101.04956663,38.37568598
ET,Fuerte Venta,274,126.81,140.4975,143.9814002,,152.602265,128.392735,-4.76348733,-3.49202672,29.91280235
EDU/N,Neutral,12,3107.3899,3130.9795,3013.944004,2172.9904495,3364.07507904,2897.88392096,42.42111949,48.30642955,48.86858041
CRWD,Comprar,510,2680.6201,2638.327505,2492.882212,,3096.10021728,2180.55479272,98.0149878,106.86054635,53.0039734
MGM,Comprar,2950,478,490.3789995,429.3182,454.8321493,527.44711722,453.31088178,17.6767189,23.09957488,51.05580613
SE/N,Vender,7373,2968.1799,3247.066005,2889.0828,,3671.81899107,2822.31301893,55.43226308,134.19191493,45.76630549
BOLSA/A,Comprar,683210,46.400002,46.25300005,45.86660006,42.7413,47.69411312,44.81188698,0.08430508,0.0672948,50.22791012
LAB/B,Fuerte Venta,3017507,20.9,22.49799995,22.76219996,20.39029998,24.41770426,20.57829564,-0.51232581,-0.28888102,34.9691891
APA,Fuerte Venta,23480,252.89999,316.031501,316.9062016,476.20690085,366.23229362,265.83070838,-13.86761093,-5.37953478,26.09390213
DDOG,Fuerte Venta,452,1710,1820.3205,1917.402394,,1960.57448006,1680.06651994,-48.84069008,-43.83379869,40.14796885
ASUR/B,Fuerte Venta,224961,233.14,247.116499,238.1647998,282.91890125,260.2732344,233.9597636,-0.30295595,1.50705255,42.49848832
DVN,Fuerte Venta,1210,187.8,237.8550005,242.2748002,341.26324935,286.91274848,188.79725252,-13.16660817,-7.66684913,23.51424326
WORK,Fuerte Venta,381,540.02002,658.1490075,673.738603,,762.0111419,554.2868731,-19.50707178,-5.18517054,31.04046559
CRM,Comprar,3147,5159.3198,5234.7335,4708.841594,3866.403552,6516.23023588,3953.23676412,244.31966751,310.4971363,50.46525792
AMZN,Vender,926,66075,72528.8612,70626.46498,52059.755465,78050.06359371,67007.65880629,-380.87595238,689.53520115,36.2134604
PYPL,Vender,6818,3919.5701,4327.85102,4202.07421,3029.499054,4688.02771721,3967.67432279,-42.04137311,26.30201367,36.77295756
SPG,Fuerte Venta,358,1378,1474.618,1448.912602,,1562.44878859,1386.78721141,-1.59677277,8.49644946,39.74868156
NTES/N,Vender,170,9799,10536.3835,10129.92139,6786.53054,11275.28620229,9797.48079771,24.59707772,161.29992527,39.31673678
ADBE,Vender,391,9934.9502,10616.7825,10203.882822,8012.254058,11739.83745653,9493.72754347,70.41335066,215.09165957,41.38864779
SHOP/N,Fuerte Venta,1709,19300,22140.1225,22305.96362,14460.9610635,24892.87155591,19387.37344409,-615.13282774,-186.37445125,35.72188583
AEROMEX,Fuerte Venta,466530,4.36,5.0995,4.9598,9.5437,6.08299326,4.11600674,-0.20717661,-0.13207197,27.31598184
GAP/B,Fuerte Venta,1609112,157.25999,167.8004995,158.8970008,178.40340015,177.36197208,158.23902692,0.13679731,1.74691066,42.29807014
NCLH/N,Comprar,24337,371.37,368.6754995,348.1453996,552.6837991,408.05360695,329.29739205,11.66721748,11.29238382,51.72275942
ENPH,Fuerte Venta,99,1387.0699,1589.85,1351.3997958,,1786.72959977,1392.97040023,22.35145813,66.41125925,42.06720114
NEMAK/A,Fuerte Compra,318719,6.53,6.5145,5.7988,5.9212,7.23817051,5.79082949,0.30065172,0.32705716,53.94871565
ODFL,Comprar,6130,4128.1099,,,,,,,,83.58589596
ETSY,Fuerte Venta,1098,2369,2667.930005,2604.196404,,3058.13834896,2277.72166104,-67.46759801,-19.77006809,36.3726389
OKTA,Vender,55,4120,4577.1885,4628.145588,,5099.10966663,4055.26733337,-77.95913853,-6.03361636,37.46489229
EA,Fuerte Venta,69,2721,3018.41849,3080.704614,2484.247905,3319.265008,2717.571972,-90.52495176,-51.8442575,30.20325926
NOWW,Vender,31,9500,9945.71997,9373.551972,6559.5237375,10787.41835159,9104.02158841,147.01100968,260.56205085,45.19168416
HTZ,Fuerte Venta,20756,28.82,31.73199985,32.98939996,162.27859955,34.05346133,29.41053837,-1.21176356,-1.06834644,35.10755825
KEYS,Fuerte Venta,260,1962,2148.359995,2246.490802,,2315.5797832,1981.1402068,-54.80348489,-34.83242809,35.54385674
AMD,Vender,6055,1623.75,1826.3275,1644.662394,1203.8303005,2011.89540188,1640.75959812,6.34675851,49.06371682,39.48592481
NEM,Fuerte Venta,3049,1411.01,1451.091995,1456.138996,,1516.02218428,1386.16180572,-7.17322582,-4.65662794,44.14856295
REGN,Fuerte Venta,720,11518.44,13237.5285,13777.7784,10378.2549085,14607.45122166,11867.60577834,-469.36751257,-303.40478888,22.62687083
SQ,Vender,308,2895,3313.853985,3083.3154,1885.34995005,3699.92816707,2927.77980293,-11.67214249,68.05389819,38.98353083
PAAS/N,Fuerte Venta,28881,740,,,,,,,,39.57869918
EXPE,Vender,10,2025,2064.787505,1952.593402,,2278.16301955,1851.41199045,57.13402143,67.34808273,48.66224463
BYND,Comprar,741,2878,2837.2065,2891.7138,2395.5942465,3023.77022052,2650.64277948,8.55772993,-10.41707337,50.28867981
JWN,Fuerte Venta,85,305,340.549997,345.040598,,374.26649123,306.83350277,-8.48229875,-6.93285343,37.32651685
PTON,Fuerte Compra,3973,1816.61,1668.28899,1533.391996,,2054.97549161,1281.60248839,110.27220104,97.05948271,56.70436787
XOM,Fuerte Venta,1125,783.01001,880.2225035,938.5408014,1068.25880075,970.38550389,790.05950311,-39.15639719,-32.56975211,18.44746576
SLB/N,Fuerte Venta,12,378,422.7544995,422.7973994,525.2078989,463.79346654,381.71553246,-9.64824679,-4.95501327,31.31512669
SPCE,Fuerte Venta,13207,354.10001,376.1205005,433.0068008,,408.31039773,343.93060327,-18.66742321,-20.26515932,38.81697396
LULU,Vender,101,6653,7672.33701,7229.894218,5080.4668015,8723.40797184,6621.26604816,33.85487371,217.94405316,35.90559358
QSR/N,Fuerte Venta,20,1170,1254.1935,1250.979598,,1332.96593687,1175.42106313,-10.92847571,-4.28423774,34.1329191
RIG/N,Fuerte Venta,1432,20.879999,29.518,40.20279996,84.34245017,43.51687969,15.51912031,-5.59413674,-5.16749005,28.92646584
TDOC,Fuerte Venta,43,4066.1799,4594.30599,4662.589788,,5126.26168196,4062.35029804,-109.87255064,-48.076582,37.60990462
AMC,Vender,52,121.12,127.5180005,117.42360012,,151.3580196,103.6779814,6.21905673,6.86278576,47.90369798
AMP,Neutral,194,3246.5,3334.309495,3052.834796,,3732.16285921,2936.45613079,130.5974976,147.56417058,49.96519315
DOCU,Fuerte Venta,712,4165,4779.58052,4639.243792,,5578.97752074,3980.18351926,-12.24439423,91.1504641,39.72983656
COUP,Fuerte Venta,2689,5260.5,6489.72052,6314.161822,,7492.9564875,5486.4845525,-140.97607666,43.03159703,32.73271842
AYX,Fuerte Venta,2578,2257.9399,2507.127485,,,2747.96500006,2266.28996994,-183.78415417,,28.82336352
SPORT/S,Fuerte Venta,1917,9.99,11.2166745,11.81251844,15.51175458,12.37396489,10.05938411,-0.41452164,-0.362889,8.35764844
TWLO,Fuerte Venta,1448,4766.3799,5466.937015,5555.671006,3428.014555,6139.08392526,4794.79010474,-149.14245681,-47.43706975,35.37777882
BHC/N,Fuerte Venta,6021,327,386.315,399.5897996,457.01414985,451.93826734,320.69173266,-18.42066604,-13.70394632,29.21943318
M,Fuerte Venta,380,150,152.0164995,149.9977992,223.9612991,170.18907107,133.84392793,3.09773984,2.54421563,47.36549462
ARWR,Fuerte Venta,158,725.03998,,,,,,,,
MAXCOM/A,Fuerte Venta,23836,1.19,1.4775,1.3344,1.96239658,1.78752419,1.16747581,-0.03760983,0.00649003,31.20925943
FSLY,Fuerte Venta,708,1640,1879.89,1926.281,,2162.66602374,1597.11397626,-42.47972319,-10.34258909,40.31833734
NLOK,Fuerte Venta,1808,444.01001,492.9420065,,,536.29428699,449.58972601,,,37.87578402
NKLA,Fuerte Venta,23133,685.26001,868.2515,915.4261996,,1030.11068941,706.39231059,-37.09290276,-34.81143754,39.30906849
GME,Comprar,1299,131.75999,130.9914997,111.39820024,,189.96658346,72.01641594,15.39240936,14.54517613,50.62341118
