Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
SHOP/N,Fuerte Compra,547,23100,22913.51805,22358.21728,13758.4081685,24567.43718211,21259.59891789,264.10939988,271.21979713,53.5481883
URBI,Fuerte Venta,524,14.5,15.86000005,16.71140008,17.85660003,17.10686822,14.61313188,-0.52224957,-0.41362898,15.8896941
WORK,Fuerte Compra,504,715.63,657.054501,686.816198,,710.67350747,603.43549453,-0.38150033,-10.87316939,60.76797826
LUV,Fuerte Compra,495,832,777.243998,759.1445996,892.73955035,847.76890795,706.71908805,22.16443082,13.85992325,63.71418908
VIPS/N,Fuerte Venta,493,366.70001,453.5784985,438.0383998,280.51990005,583.7188288,323.4381682,-25.69502688,-11.07058253,28.36129173
SIMEC/B,Fuerte Venta,485,46.32,46.9015002,46.94439996,55.74000003,48.42338452,45.37961588,-0.30075403,-0.22550143,47.11531706
CVS,Fuerte Venta,480,1363,1426.504,1432.259598,1403.912398,1494.33785538,1358.67014462,-16.59754181,-9.35840311,37.52203233
SNAP,Fuerte Compra,470,491.01001,480.8000025,512.023799,,503.64934979,457.95065521,-6.36046458,-8.98399916,51.58482477
AMX/A,Fuerte Venta,446,13.45,14.2775,14.568,15.04869997,15.01852294,13.53647706,-0.17976173,-0.09366834,31.59818535
LLY,Fuerte Venta,421,3251,3399.33001,3507.556804,2872.702601,3620.72230214,3177.93771786,-91.40178371,-73.49630626,38.5614781
MCD,Fuerte Compra,417,4686.0498,4616.57548,4404.381392,4108.2047485,4740.05646451,4493.09449549,80.55552166,83.42825367,69.80757694
NEM,Fuerte Compra,417,1480,1488.251995,1438.541796,,1617.88273981,1358.62125019,-2.65665952,4.57306723,52.66622167
BA,Fuerte Venta,386,3775.27,3846.109505,3927.316014,4714.4124525,4019.70373012,3672.51527988,-22.70942764,-27.01108976,46.69096336
WDC,Vender,383,833.38,815.4870005,909.916,960.69975145,956.57562792,674.39837308,-38.64902646,-47.52077021,48.56767335
BNTX/N,Fuerte Venta,374,1380,1576.5825,,,1846.09334445,1307.07165555,-80.62197675,-66.53018945,40.47212871
HD,Comprar,364,6240,6227.90501,5937.464812,4985.085906,6433.2153299,6022.5946901,102.13627994,120.05863184,55.50879275
BAS/N,Comprar,364,1350.47,1264.697015,1317.122006,1670.0412025,1401.34960229,1128.04442771,14.62026023,-2.38761169,57.1288295
UNH,Fuerte Compra,357,6930,6996.13899,6833.609404,6111.2545535,7248.14961519,6744.12836481,11.14536973,36.07787554,50.89678073
DOCU,Fuerte Compra,354,4870.6001,4687.46349,4465.501186,,5168.33050472,4206.59647528,90.4605569,93.09004675,58.67563273
DELLC,Fuerte Compra,354,1449.3199,1280.0415,1082.0086016,,1498.53193634,1061.55106366,100.42028438,91.72306478,73.03636489
GOOGL,Fuerte Compra,353,35600,34333.5282,33901.55208,29654.62926,36287.23141951,32379.82498049,586.86130057,412.6563351,62.81383683
RDS/A,Fuerte Venta,335,650,685.625998,716.737599,879.3446993,742.25115932,629.00083668,-18.60980731,-16.90046862,37.68635074
AGIO,Vender,333,895.38,,,,,,,,48.47616901
VMW,Comprar,328,3144,3144.7645,3111.419804,,3310.08206178,2979.44693822,-13.04890624,-11.55788488,49.67982476
MELI/N,Comprar,316,25509,26391.45545,24091.43558,15932.3991905,27662.90726214,25120.00363786,666.22297554,918.63016822,49.80185933
NVAX,Fuerte Venta,299,2360,3133.091495,,,4178.83195062,2087.35103938,-220.01454568,,41.24988476
FDX,Fuerte Compra,298,4850,4496.44249,3911.294392,3146.461147,5140.25171474,3852.63326526,277.89819421,278.74736746,81.25138666
LIVEPOL/1,Neutral,293,58.990002,55.92199975,60.7887999,82.2797,59.78265637,52.06134313,-0.64413994,-1.57594042,56.24770397
IQV,Fuerte Compra,290,3595,3455.473495,3192.102004,,3788.04820295,3122.89878705,98.21964206,110.81074339,60.0115574
TSM/N,Neutral,265,1730,1765.2305,1595.3028,1219.41555055,1837.53975127,1692.92124873,38.68067274,53.09725538,52.46850755
GPS,Fuerte Compra,265,380,337.5230005,298.9052008,332.9707507,393.06861393,281.97738707,23.15014092,19.55198406,65.96018875
MRK,Comprar,260,1870,1859.065495,1801.7464,1741.442999,1918.28067012,1799.85031988,24.25833017,25.81063608,56.02169737
EBAY,Vender,258,1200,1252.710505,1220.3666014,858.01890115,1313.91180387,1191.50920613,5.68953985,17.05096984,43.0100914
TJX,Fuerte Compra,255,1208,1216.043,1197.100202,1106.3026016,1325.35762118,1106.72837882,-1.25356684,3.21955421,51.10389975
CNC,Comprar,250,1350.75,1425.6115,1190.3590016,,1640.81510074,1210.40789926,54.90742269,82.22621483,50.67837947
JNJ,Fuerte Compra,244,3388.98,3329.372515,3288.10661,3078.0610495,3395.39328845,3263.35174155,20.91738728,15.74259849,57.97967485
TDOC,Fuerte Compra,230,4766.2598,4618.26551,4601.486,,5241.17618992,3995.35483008,36.47969943,18.69841597,52.34953469
AMC,Fuerte Compra,227,130.81,110.63800045,113.12459984,,135.76185466,85.51414624,4.38468838,2.26759328,63.22306843
BRKB,Fuerte Compra,219,4780.7002,4664.543985,4378.265582,4280.4351945,4848.87335923,4480.21461077,99.97330486,99.29895112,64.16875626
FCX,Fuerte Compra,201,343.98001,319.713002,297.1592022,232.89505045,343.80399171,295.62201229,11.57044617,10.3565902,68.45468551
T,Fuerte Venta,198,654,664.2885045,669.7102022,705.93,680.95256537,647.62444363,-3.98624032,-3.64774215,42.90802613
VEEV,Fuerte Compra,196,6197.5,5861.18801,5160.88321,,6221.91750905,5500.45851095,226.11989863,261.59534011,67.90578079
SPG,Fuerte Compra,191,1485,1469.359505,1458.550402,,1561.79304779,1376.92596221,12.09266713,7.8458942,51.70169497
TEF/N,Fuerte Venta,190,86,95.85700075,104.1054003,137.75240004,106.29528354,85.41871796,-4.6740482,-4.2428684,25.28873347
VALE/N,Vender,181,242.52,250.5039985,246.2999992,227.5165501,263.18944637,237.81855063,-1.10858502,0.65921677,44.87994105
UPS,Fuerte Compra,160,3590,3505.62402,2982.12421,2348.481554,3698.55106653,3312.69697347,166.13262544,195.57679887,75.60303087
SNE/N,Vender,156,1740.02,1802.569995,1719.464394,1315.26234845,1879.09521774,1726.04477226,8.14880342,22.25898455,45.22258664
ABT,Fuerte Compra,154,2440,2280.812,2174.315398,1869.0447985,2436.48311609,2125.14088391,60.60582546,42.68399604,74.87985404
GS,Vender,142,4485.9102,4575.889515,4574.713016,4297.967553,4762.62525667,4389.15377333,-7.8664536,-4.95490697,45.65527677
TAL/N,Neutral,140,1620,1665.492495,1476.407796,938.8458484,1820.33511913,1510.64987087,47.58951124,66.6617381,51.31046511
ENPH,Fuerte Compra,131,1721.4301,1534.250005,1300.7235958,,1822.47961965,1246.02039035,112.9475986,108.7703312,65.81983441
DDOG,Fuerte Venta,128,1820.46,1878.33049,,,2121.13186249,1635.52911751,-27.90231798,-30.17450332,45.39462867
CULTIBA/B,Fuerte Venta,118,10.28,10.7695,11.1834,11.01615,11.30213402,10.23686598,-0.21165752,-0.15215686,23.57959055
ACTINVR/B,Fuerte Venta,117,8.62,8.7375,8.8404,9.8542,8.99894789,8.47605211,-0.04160569,-0.03301973,42.03696491
GISSA/A,Fuerte Compra,109,17,16.53399985,15.93599994,18.71299998,17.44007726,15.62792244,0.34128665,0.30919197,71.57407678
EDUCA/18,Fuerte Compra,108,29,28.825,28.5786,27.29870002,29.05412878,28.59587122,0.13519614,0.12875369,84.61450533
VINTE,Fuerte Venta,103,27.99,27.990999,28.05034036,28.03119611,28.02059758,27.96140042,-0.02012476,-0.02879853,46.67075298
TGT,Fuerte Compra,102,3297.6101,3137.705005,2893.246794,2394.8883975,3550.63447929,2724.77553071,143.29145893,138.34737679,64.40349746
EA,Vender,100,3045,3165.025,3085.109822,2437.615255,3325.91387003,3004.13612997,-0.04151574,21.80560301,43.13148434
GSANBOR/B-1,Neutral,83,19.200001,18.50000045,19.43900018,22.20224993,19.91255916,17.08744174,-0.08526204,-0.29391838,55.03267583
BMRN,Fuerte Venta,79,1723.8,2261.893995,2130.572198,,3334.92666365,1188.86132635,-178.59998821,-80.39582762,31.2518693
DKNG,Fuerte Venta,77,785,782.005002,,,861.88797238,702.12203162,6.03344414,,46.36651004
ET,Fuerte Venta,70,144.28,146.4400005,150.0796002,,153.10266496,139.77733604,-1.9180398,-2.20330657,45.66729837
WBA,Fuerte Venta,67,835,897.844999,923.1227984,1012.79364605,974.36686921,821.32312879,-23.32315096,-15.57829011,33.03442394
BMY,Vender,63,1365,1381.723,1347.317198,1281.387651,1427.51046208,1335.93553792,6.85202612,11.9098054,49.56948736
MASI,Comprar,60,4916,4985.313505,4913.90701,,5375.47724124,4595.14976876,-3.47244722,42.76557415,50.63951528
ING/N,Neutral,56,180,156.157,183.3554008,267.3289002,195.46636372,116.84763628,1.35888464,-4.63230479,57.31054811
ERIC/N,Neutral,52,252.64999,260.2369975,237.9930004,176.36335035,269.48180334,250.99219166,5.05914454,7.37840678,49.9940567
RMD,Fuerte Compra,50,3925,3576.594985,,,4692.75869244,2460.43127756,511.53934979,,62.99169829
PG,Comprar,50,3015,3018.4505,2867.952802,2597.47105,3074.73868898,2962.16231102,48.34817962,57.62752551,57.84459145
ROKU,Fuerte Compra,48,3750,3428.03051,,,3794.87901675,3061.18200325,39.13367126,-34.55868679,64.72655075
PAAS/N,Fuerte Compra,46,799,,,,,,,,
DVN,Fuerte Venta,45,240,250.9635005,253.3100004,358.8407991,284.12472146,217.80227954,-3.47254168,-1.67357792,44.40795333
VRTX,Neutral,45,6119.1099,6240.169975,6324.589796,4537.0354535,6751.21200662,5729.12794338,-109.2232881,-80.4250608,47.07668837
NTES/N,Fuerte Compra,43,10686,10452.514995,9843.745188,6559.6946895,11254.37263479,9650.65735521,298.37524165,280.48436639,55.52105251
OKTA,Vender,41,4650,4677.599485,4575.524982,,5074.82005582,4280.37891418,36.60415037,32.09227365,50.57360233
VISTA/A,Fuerte Venta,41,68.019997,73.62099965,73.48060008,100.56359986,80.58434052,66.65765878,-1.74291535,-0.8751078,25.97772143
ADBE,Fuerte Compra,38,11203,10369.585485,10079.988224,7790.748807,11404.84542359,9334.32554641,361.66377186,247.07589298,68.09934404
LVS,Fuerte Compra,36,1121,1067.906,1047.7923996,1124.3622,1160.31146659,975.50053341,21.16318709,13.37362423,59.15366665
SE/N,Fuerte Compra,33,3374.3201,3131.639515,,,3647.76844887,2615.51058113,226.5375237,219.24695171,66.42877823
AYX,Neutral,33,2632.01,2776.537,,,3879.11778089,1673.95621911,,,32.64058103
MO,Comprar,33,956,956.1240025,929.4558012,902.46155065,984.33409381,927.91391119,9.0465187,10.8063913,52.9241008
TGS/N,Fuerte Venta,31,103,218.92121035,,,,,-98.51704443,,17.3911282
COST,Fuerte Compra,30,7568,7560.756995,7309.148408,6608.4608515,7711.98353338,7409.53045662,69.34565413,79.53132296,55.54658415
FTNT,Fuerte Venta,27,2871.5,2921.11251,2998.536006,,3115.37816253,2726.84685747,-25.73491203,-29.70633782,44.51049681
HPQ,Fuerte Compra,24,433.92001,406.027498,393.0008006,382.1794495,438.66343788,373.39155812,8.10099425,6.43332917,67.64836088
SLM,Fuerte Compra,23,172.52,,,,,,,,
GOOG,Fuerte Compra,22,35789.398,34379.69165,33866.37166,29637.34188,36597.37072908,32162.01257092,669.38786238,468.01546599,62.25539848
TEVA/N,Fuerte Venta,20,208.00999,242.3135005,258.0818006,218.46665015,297.96409702,186.66290398,-16.0150345,-12.41159308,22.7483051
ORCL,Fuerte Compra,18,1258.6899,1239.655495,1247.527998,1144.4503971,1278.1788144,1201.1321756,3.03124573,-1.38921473,54.54649088
AGNC,Fuerte Compra,17,316,310.8235015,304.6436,314.35859955,319.25457099,302.39243201,3.00805397,2.49344318,62.62654985
CVX,Fuerte Venta,16,1857,1922.318495,1968.367598,2055.6113985,2041.07191456,1803.56507544,-34.47181678,-27.72802905,37.58817356
CNK,Fuerte Compra,15,326.66,275.7635005,280.8496006,,331.2833645,220.2436365,10.30972883,1.70755038,62.21046191
FNOVA/17,Fuerte Venta,15,18.879999,18.8959994,18.95819976,,18.96093072,18.83106808,-0.02609977,-0.02911841,3.44677871
LOW,Fuerte Compra,14,3620,3333.32351,2736.932202,2102.3427455,3900.80317261,2765.84384739,276.98250195,278.73092934,77.19189015
FRES,Vender,14,349.20001,393.259001,313.6305998,248.95200025,428.77718203,357.74081997,13.94207087,24.53677942,43.86945368
IBM,Fuerte Venta,14,2730,2773.764495,2752.8236,2708.394451,2852.25128639,2695.27770361,-11.08886182,-5.68182528,44.66425163
BLK,Fuerte Compra,12,13100,13073.695,12752.9216,10540.163996,13311.97553479,12835.41446521,102.1878429,130.361445,55.52371958
BCS/N,Comprar,11,129.14,126.4945,120.932801,160.60060004,137.2091544,115.7798456,0.45994619,0.07844091,54.89713346
BAFAR/B,Fuerte Compra,10,41,40.9339994,40.39259986,40.28806867,41.04177793,40.82622087,0.15183175,0.1713822,77.72619299
ILMN,Comprar,9,7827.2798,8094.992995,8089.7644,6608.648204,8986.39312683,7203.59286317,-125.93200448,-79.86707595,44.51219647
BBBY,Comprar,7,263.10001,266.1800005,239.677,231.89710055,282.9406513,249.4193497,7.9092118,10.5487941,55.16384877
KMI,Fuerte Venta,6,304.01001,320.7099995,,,336.85606757,304.56393143,-11.88070177,-11.8562021,28.9547474
CIDMEGA,Fuerte Venta,6,37.990002,38.38200065,39.40680038,43.40450034,40.62575238,36.13824892,-0.58397322,-0.65794134,40.40685373
ZS,Fuerte Compra,6,3196.45,2813.597005,2266.7973956,,3142.45151951,2484.74249049,205.7902511,208.84777457,75.11601857
PLANI,Vender,5,19,19,,,19,19,-0.08238031,-0.11426271,41.57302613
ESTC/N,Fuerte Compra,5,2413.1499,1896.634495,,,,,344.36388783,,76.06051462
ANB,Vender,3,1251.3,1267.39501,1202.143806,1377.96344715,1321.64959186,1213.14042814,21.21526797,28.52986999,50.5800445
NOK/N,Neutral,3,108.15,111.829,104.52759986,85.03469974,115.69031532,107.96768468,1.61136577,2.54339764,48.99182118
TREE,Comprar,3,6587.1499,,,,,,,,
CMR/B,Fuerte Venta,3,2.5,2.557,2.5444,3.09225,2.61636329,2.49763671,0.00192155,0.00757043,44.90237743
TCOM/N,Comprar,3,603,571.4625,603.5128002,,628.53313407,514.39186593,1.29201042,-5.82372676,56.10667949
FND,,3,1604.2,,,,,,,,
MRVL/N,Fuerte Compra,3,800.31,784.6930025,642.5304018,,819.00707284,750.37893216,39.31921518,45.66026646,65.20555638
RDS/B,Fuerte Venta,3,618.01001,655.4749995,688.5399998,1011.2008009,707.18526322,603.76473578,-20.65709055,-17.00314649,34.61691443
WDAY,Fuerte Compra,2,5270,4187.415465,3794.640182,,5123.4895327,3251.3413973,337.07160532,209.88206193,81.78157417
TSN,Fuerte Compra,2,1430,1396.826,1413.050802,,1474.93250764,1318.71949236,3.76512273,0.19240157,53.82472622
BP/N,Fuerte Venta,2,465,503.7190005,524.4777996,636.0947984,555.53820557,451.89979543,-16.39561957,-11.75887246,32.73896016
ABBV,Vender,2,2055,2090.20999,2150.7506,1861.542248,2158.67216791,2021.74781209,-23.79249855,-19.65505672,40.71659451
REGN,Vender,1,13075,13792.7945,13921.697,10142.758062,14719.24478127,12866.34421873,-220.97421691,-112.22818808,38.79838836
FIDEAL/20,Neutral,1,90.769997,,,,,,,,
GPRO,Neutral,1,102.75,107.0474998,90.3517999,103.57880014,119.47436469,94.62063491,3.93755617,5.97625082,52.86123241
CAT,Fuerte Compra,1,3126.4199,3080.051495,3000.535992,2735.1711015,3233.40218022,2926.70080978,35.57906484,38.73065251,57.3305793
GD,Fuerte Venta,1,3310,3327.463495,3306.141596,3423.7356995,3604.83650296,3050.09048704,10.1786298,14.95905371,48.10549835
FINDEP,Vender,1,7.4,7.4145,7.6456,7.04835,7.50040111,7.32859889,-0.05878375,-0.07638682,33.17442819
MDLZ,Fuerte Compra,1,1262,1191.9885,1166.464798,989.988449,1270.7833103,1113.1936897,21.85733264,14.34337822,63.33800182
ACCELSA/B,Vender,1,18,18,17.83499994,19.59624975,18,18,0.02096743,0.02708607,63.33124202
VALUEGF/O,Comprar,1,149.8,157.28,136.58739994,111.73134997,168.99590372,145.56409628,2.82366516,5.25297935,52.16354625
FSLR,Fuerte Compra,1,1740.09,1569.184495,1341.287802,1139.5414005,1879.03481234,1259.33417766,118.82517131,115.32172228,80.15975285
