Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
HAL,Comprar,430,342.04999,346.4364985,313.4119986,322.66229975,381.75277996,311.12021704,14.40781069,16.21745468,51.76273194
BMWM5/N,Vender,417,1477.37,1505.432505,1408.450004,1631.5153515,1575.56978567,1435.29522433,23.37139019,30.72778952,52.02023452
OXY1,Fuerte Venta,408,290,344.6990005,382.2414002,,398.1236632,291.2743378,-21.45545632,-16.40594524,32.09806445
ZM,Fuerte Compra,404,6400,5786.118495,5764.00779,,6476.82870647,5095.40828353,143.82880879,69.49148854,64.18333371
VINTE,Vender,400,28,27.9859937,28.16865216,28.01770488,28.01724102,27.95474638,-0.03043643,-0.04639505,47.46235814
SHOP/N,Comprar,399,22425,22859.57705,21874.62384,13248.4462645,24759.6714182,20959.4826818,211.44828357,350.92734401,50.56887175
BA,Fuerte Venta,372,3686.22,3789.874005,3982.475408,4802.2282025,4056.67865294,3523.06935706,-43.05706846,-33.26962435,41.78033286
APA,Fuerte Venta,340,315.70001,339.5625015,322.5944018,501.6005508,375.19437161,303.93063139,3.83731911,8.51709551,43.83185643
VLO,Fuerte Venta,336,1145.5,1213.0265,1271.232998,1457.8424523,1300.63927151,1125.41372849,-25.37653206,-26.47318904,38.34404638
F,Fuerte Venta,329,147,153.9915015,147.34,148.0793001,161.68433732,146.29866568,1.42024792,2.73872287,42.58002246
LIVEPOL/1,Fuerte Venta,322,55,56.65799985,61.66319994,83.68830001,62.9265329,50.3894668,-2.3610216,-2.47041365,26.85154978
OPK,Vender,313,106.9,118.5910005,95.46000042,110.15205001,133.86544064,103.31656036,2.89691349,5.93788609,47.49025998
PINFRA/L,Fuerte Compra,300,118.99,111.797,108.8454,123.47490005,123.36536566,100.22863434,3.48382685,2.43809907,73.39319602
KHC,Fuerte Compra,300,767.98999,744.8505005,713.6028016,600.1814004,796.32182496,693.37917604,21.69404332,20.66393196,59.97284262
MUX,Fuerte Venta,278,26.870001,30.0210003,25.36760014,45.10481939,33.79723615,26.24476445,0.5712652,1.09870493,44.88738314
BBBY,Neutral,252,252.3,258.2349985,230.9825992,235.9825504,290.69747441,225.77252259,11.98855358,14.63604776,51.25678204
TJX,Fuerte Venta,249,1144.67,1206.390505,1189.949602,1094.02240185,1331.90779628,1080.87321372,6.48577375,16.11718488,43.23199043
MA,Fuerte Compra,239,7400,7182.913025,6934.732802,6240.3401005,7678.33870849,6687.48734151,151.41128508,144.42087189,62.25849489
SPG,Fuerte Venta,234,1414,1438.593005,1470.802002,,1538.4682314,1338.7177786,-0.32805566,0.4270348,45.96891543
FINDEP,Neutral,213,7.5,7.397,7.7308,6.94025,7.51651569,7.27748431,-0.07671474,-0.11575117,44.95387323
ROKU,Vender,207,3320,3387.837005,,,3642.95285449,3132.72115551,-60.24792778,,46.50902038
CMCSA,Vender,207,950,963.2870015,930.6499996,877.42975055,986.28102285,940.29298015,6.16180503,10.15554383,48.22678161
SNY/N,Vender,201,1125,1160.542,1151.258402,984.88860015,1196.72906432,1124.35493568,-4.49817987,-0.83855319,36.63955215
KO,Fuerte Venta,200,1040,1060.533,1045.2479984,1061.5592987,1083.08553254,1037.98046746,1.50607531,5.17005973,42.7203021
GOOG,Fuerte Compra,184,34786,33685.4271,33402.80722,29296.66032,34808.8037306,32562.0504694,284.74927542,149.54734181,59.42138437
BIDU/N,Vender,175,2688,2722.554495,2766.318594,2487.3896505,2915.12339043,2529.98559957,-7.73236361,-0.04187728,46.85360751
ING/N,Comprar,162,169.99001,145.9775,187.1098004,269.7062001,181.97225889,109.98274111,-7.30869198,-12.87372535,53.40389415
EXPE,Fuerte Compra,160,1992,1905.4125,1831.901,,2044.90972533,1765.91527467,26.53458705,19.48633046,58.51873949
FRES,Fuerte Compra,156,390,391.9450005,295.8965996,247.8089003,427.54869229,356.34130871,27.43579142,35.33710996,59.8712674
ACTINVR/B,Comprar,143,8.85,8.7265,8.8842,9.9414,9.07768514,8.37531486,-0.02035246,-0.04672701,52.77680834
PASA/B,Fuerte Venta,140,11.5,13.3475,15.14799992,20.09214992,15.86771328,10.82728672,-1.02724766,-0.9288894,1.16784024
CYDSASA/A,Fuerte Venta,124,19,19.354,20.17579994,22.25579995,19.9563421,18.7516579,-0.3452357,-0.35180109,14.41674602
GS,Vender,121,4470,4542.28454,4591.248212,4283.7421035,4762.78232785,4321.78675215,-12.0153562,3.94526649,43.43215103
MEDICA/B,Fuerte Compra,119,17.25,16.0685,15.109,17.63020005,17.92676025,14.21023975,0.66388482,0.5342913,71.02091873
FCX,Fuerte Compra,113,320.98999,308.118501,285.8446016,228.76805035,336.19113671,280.04586529,10.29052621,10.3489046,59.13636744
RTX,Fuerte Venta,112,1340,1358.432505,1401.617002,,1467.04390836,1249.82110164,-4.30073211,-3.88852779,43.34965401
LYFT,Vender,112,659.96002,663.0135005,717.3510006,,731.52611188,594.50088912,-21.16075396,-18.90370378,48.58135128
PEP,Vender,108,3029.99,3049.696515,3004.424214,2838.0907525,3110.33380423,2989.05922577,5.69683055,11.24397303,48.73347789
GBM/O,Fuerte Venta,104,8.15,8.1635,8.2188,8.69337092,8.25187986,8.07512014,-0.03258552,-0.0397427,39.57530269
RLH/A,Fuerte Venta,100,14,14.89,15.12300002,,15.49959003,14.28040997,-0.157154,-0.10266983,26.9242836
CVS,Fuerte Venta,89,1407,1432.2325,1439.097796,1400.265048,1491.02667892,1373.43832108,-3.36812818,0.01120382,43.62153369
EDUCA/18,Fuerte Compra,78,28.75,28.6875,28.4186,27.14560002,28.90400635,28.47099365,0.10097172,0.12017343,71.84547286
VRTX,Vender,76,5950,6380.680495,6374.334004,4476.9015055,6954.48722707,5806.87376293,-101.76163073,-35.95834001,37.48490395
HON,Fuerte Compra,73,3465,3443.305515,3363.812208,3292.1409975,3637.70361294,3248.90741706,48.44623441,49.82849428,53.64762385
FDX,Fuerte Compra,73,4670,4192.79299,3697.724392,3086.1624475,4965.8939882,3419.6919918,294.25747526,268.01623882,82.42308833
GIGANTE,Fuerte Venta,72,22.299999,24.23999985,24.88200012,29.92880002,28.12092928,20.35907042,-0.93589814,-0.70420468,9.88623567
LVS,Comprar,67,1060,1027.423,1043.7801996,1124.05945,1124.85424737,929.99175263,6.8420814,2.56173692,52.17999922
TWLO,Comprar,65,5553,5737.746015,5360.68241,3199.6305545,6381.30847278,5094.18355722,39.0079965,93.61619817,49.53144045
ET,Comprar,63,147.47,146.1905005,154.9029996,,154.19531972,138.18568128,-2.31558884,-2.91783231,48.50749821
WORK,Comprar,63,664.84003,651.2124995,,,693.36425239,609.06074661,-14.76117557,-19.89745475,48.57174581
ATVI,Fuerte Compra,62,1854.99,1834.79699,1784.346194,1412.5758485,1956.78105835,1712.81292165,15.4505869,18.85359274,53.64303562
2413/N,Fuerte Compra,60,1371.92,904.5855065,,,1487.79803379,321.37297921,,,91.30408973
UPS,Fuerte Compra,59,3498,3321.647005,2836.655406,2302.1438525,3942.2686064,2701.0254036,225.28589443,240.42310223,72.05139584
ORCL,Fuerte Venta,55,1205,1237.296,1238.752,1138.7497476,1269.84574556,1204.74625444,-6.56832759,-4.77164707,39.4908498
VALUEGF/O,Comprar,55,149.8,154.73,132.60739994,110.07384997,179.42259808,130.03740192,6.07893696,8.51480435,52.16354625
ABEV/N,Fuerte Venta,52,51.75,57.97499965,59.55839994,78.61610012,65.93932052,50.01067878,-1.88201599,-1.28882808,30.94816122
PG,Fuerte Compra,52,2991,2956.75,2820.972202,2576.5161,3126.38947064,2787.11052936,60.71622371,64.77643805,59.55424335
MELI/N,Fuerte Compra,52,26785,25725.9,23237.66496,15456.9343955,28558.24446351,22893.55553649,1077.22143759,1135.22926385,64.18413401
BNS,Fuerte Venta,49,925,936.8430025,984.5403956,942.68459975,1012.96607036,860.71993464,-11.11840255,-16.53736997,45.61389453
DDOG,Vender,46,1902.26,1911.46299,,,2178.79656131,1644.12941869,-38.26986005,-39.16072483,52.03635817
VZ,Fuerte Compra,41,1300,1294.3485,1268.46,1220.8049,1330.2631512,1258.4338488,10.50712291,11.49789823,54.77969463
GLNG/N,Comprar,41,219,193.1205,,,260.1287277,126.1122723,-9.13448064,-21.27359872,49.93107534
AMT,Neutral,40,5510,5765.50147,5490.97799,4190.248295,6091.44140686,5439.56153314,1.1068792,70.3488704,42.64695849
VALE/N,Vender,40,245,255.6824985,243.0035996,227.97820015,267.77610654,243.58889046,1.51921084,3.74491367,45.81348323
CNK,Fuerte Compra,38,275,262.8755,284.8024002,,291.03760003,234.71339997,-5.5233886,-8.61738233,51.2680025
GSANBOR/B-1,Neutral,34,19.200001,18.63750015,19.86500006,22.29964989,20.41153377,16.86346653,-0.46170455,-0.63508741,55.03267583
POSADAS/A,Fuerte Venta,32,20,20.911,21.96100012,31.14680003,22.58737585,19.23462415,-0.63018495,-0.58793636,1.85379995
ERJ/N,Fuerte Venta,32,114,136.6235,140.4372002,338.3266502,154.95783657,118.28916343,-10.60477977,-9.76989056,27.00017683
ADI,Neutral,30,2560,2619.66551,2423.149202,,2795.22860264,2444.10241736,24.19430749,50.41858776,52.29896038
DDD,Fuerte Venta,27,119,139.4345,151.9170012,173.3494007,163.52738506,115.34161494,-9.02725804,-7.11224845,26.09948985
3932/N,Fuerte Compra,25,930.40997,826.6114985,,,970.90614723,682.31684977,,,44.93941368
KMI,Fuerte Venta,24,314,323.0634985,,,334.07692335,312.05007365,-12.03382983,,30.62185898
NOK/N,Fuerte Compra,21,112.5,109.18600015,103.03459986,84.66914977,122.70789962,95.66410068,3.30021828,3.53547114,58.72442361
VISTA/A,Vender,20,75,75.6660004,74.67660042,101.44039993,79.05716775,72.27483305,0.12741558,0.2822367,49.62817978
CRWD,Fuerte Compra,20,2494.5801,2377.505505,2367.484404,,2637.85205,2117.15896,12.61858161,4.27196061,58.49215385
GISSA/A,Fuerte Compra,20,17,16.12549985,15.84019996,18.90554998,17.10033255,15.15066715,0.32351624,0.19987377,71.81601656
CLF,Fuerte Compra,19,139,130.576499,129.8795994,143.97454976,142.47397892,118.67901908,3.29575087,2.06626772,60.24724471
FPLUS/16,Vender,13,12,12.206,11.7888,11.6263,12.66440593,11.74759407,0.08536903,0.15640557,45.57166342
OKTA,Fuerte Venta,12,4463,4662.370465,4525.615588,,5029.41809352,4295.32283648,0.69255368,44.03065039,45.52360418
DVN,Fuerte Venta,11,237.10001,250.5399995,259.3572004,375.19614895,285.14235279,215.93764621,0.4267466,1.39537704,41.96047578
WIX/N,Fuerte Compra,11,6496,5289.15249,,,8471.22679842,2107.07818158,,,79.56338387
SNE/N,Fuerte Compra,11,1800,1788.627,1696.156796,1292.65664895,1912.16041169,1665.09358831,31.17546449,40.06275063,60.25520265
URBI,Fuerte Venta,10,16,16.41000005,16.99000014,18.01460003,17.45147977,15.36852033,-0.33659282,-0.32772468,34.2709182
BLK,Fuerte Compra,10,13020,12989.9,12597.6314,10418.7548475,13376.21484569,12603.58515431,149.33944565,173.4893226,55.27682778
CUK/N,,7,272,,,,,,,,
MANU/N,Vender,7,339,357.7,338.6587986,,411.94794927,303.45205073,4.06820791,11.47704303,44.07965653
EXC,Fuerte Venta,7,812.5,844.9154975,862.5339984,,880.29674783,809.53424717,-10.44258658,-5.97564515,37.25723357
WDC,Fuerte Venta,7,760,867.5055,936.5051998,964.7039513,1044.52818775,690.48281225,-56.74544237,-46.2317394,27.93431744
AGNC,Fuerte Compra,6,312,307.6999985,302.7339998,314.6086995,317.07497189,298.32502511,2.00834463,1.95757984,57.71222131
GPS,Comprar,6,321,314.880001,284.8536006,335.5626507,356.7080092,273.0519928,13.96641793,15.58835521,55.59876582
ETSY,Fuerte Compra,6,2890,2776.079505,2402.912402,,3248.94510789,2303.21390211,146.87826135,163.52726145,60.2642927
ABT,Fuerte Compra,5,2247,2246.152,2133.824198,1843.0972985,2281.01971206,2211.28428794,28.4444404,35.50488994,58.67875969
FCA/N,Comprar,5,249.16,226.249,247.8500008,226.65670045,264.2911728,188.2068272,1.39387805,-3.95188998,57.03261347
FRAGUA/B,Fuerte Venta,5,218.27,220.0035005,217.0721994,225.51655015,228.45402218,211.55297882,1.17895012,1.63942383,46.37237905
IBM,Fuerte Venta,4,2750.01,2784.537495,2754.7396,2706.3255505,2875.99225775,2693.08273225,-3.66149953,3.91680121,46.51852699
MCD,Fuerte Compra,3,4630,4513.530485,4353.127194,4078.851499,4770.34812247,4256.71284753,86.98960135,84.32701577,66.64310216
FEC/N,,3,51,,,,,,,,
LULU,Fuerte Compra,3,7962.6001,7362.77153,6999.124022,4879.0854535,8114.24245315,6611.30060685,306.06823121,248.77589063,73.12840672
CADU/A,Fuerte Compra,3,6.77,6.7195,6.6626,6.46335,6.89160171,6.54739829,0.03077674,0.03662434,54.80782761
CLX,Vender,3,5010,5152.5,4976.838202,,5443.48075538,4861.51924462,0.99716579,43.23300712,45.12007789
WU,Fuerte Compra,3,522.65002,496.8545035,437.3808016,362.92059975,567.14009583,426.56891117,24.03417507,24.73338697,60.98639345
ANTA/N,Fuerte Compra,3,240.02,219.547502,202.5190012,,251.72282079,187.37218321,11.64820107,10.09409726,67.07566216
MINSA/B,Fuerte Compra,3,13.33,13.33,13.1518,,13.33,13.33,0.04743589,0.05850071,96.18706131
QSR/N,Vender,3,1225,1266.365,1252.674198,,1328.77399054,1203.95600946,-1.01356133,8.74501719,39.7416621
PLANI,Vender,2,19,19,,,19,19,-0.10977672,-0.14882775,41.57302613
SNAP,Vender,2,474.19,487.069,513.4393978,,508.98863894,465.14936106,-10.0584181,-9.11435502,42.41480951
JWN,Fuerte Venta,2,333.29999,346.6804975,365.531798,,391.06460492,302.29639008,-8.88988137,-10.14825958,42.01896359
RVLV,Comprar,2,470,,,,,,,,
NDAQ,Comprar,1,2910.3401,2928.392015,2773.637016,,3008.08601941,2848.69801059,46.09050131,61.94178262,54.37312014
GPROFUT,Comprar,1,46,40.8484983,40.22739916,61.98134981,44.73292603,36.96407057,0.93525038,0.30669858,91.59193883
DOCU,Fuerte Compra,1,4745,4630.351985,4324.076582,,5143.60805438,4117.09591562,95.98060297,117.1113018,57.23185448
FTNT,Fuerte Venta,1,2852,2947.029505,3016.08201,,3150.38746326,2743.67154674,-44.98371164,-35.97410236,41.31119982
LOW,Fuerte Compra,1,3480,3128.6015,2587.7506,2046.0843455,3699.20037554,2558.00262446,286.0861541,269.77434197,80.82559601
HLT,Fuerte Compra,1,1878,1824.46149,1787.229792,1645.6998505,2052.01298264,1596.90999736,45.49210581,41.79969751,57.00074756
BHC/N,Fuerte Venta,1,382,399.1894995,405.9345994,460.7565998,441.47378335,356.90521565,-9.25147042,-7.33409534,42.453901
IBE/N,Fuerte Compra,1,289,273.9714985,235.5426004,,311.66848692,236.27451008,16.56871805,17.72533261,69.99371636
AIR/N,Comprar,1,1881.77,1807.089,1718.251002,,2068.36485207,1545.81314793,43.62568655,30.72292869,54.99630967
FIBRAUP/18,Neutral,1,37,,,,,,,,100
LRCX,Comprar,1,7950.1001,7281.05548,,,9041.71932717,5520.39163283,,,60.63478826
TEVA/N,Fuerte Venta,1,218.8,256.1925025,265.0130004,217.22985025,292.71867487,219.66633013,-10.5896758,-5.07574152,26.22669678
PINS,Fuerte Compra,1,780,736.3025,623.1271998,,933.84402595,538.76097405,52.33740856,57.28981298,64.32246088
