Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
HPQ,Fuerte Compra,858,415,406.9769975,393.8008006,382.3944495,439.49667647,374.45731853,7.64411062,6.67548546,55.08567638
XOM,Fuerte Venta,839,859.98999,933.4685025,964.0418012,1087.1500007,1019.69897144,847.23803356,-28.25753429,-22.14090024,29.70750027
LUV,Fuerte Compra,827,828,782.843998,760.1841992,891.22955035,850.76595184,714.92204416,22.70038513,15.62801562,62.45324828
VRTX,Neutral,810,6119.1099,6210.92747,6312.391994,4553.241003,6677.46185521,5744.39308479,-99.41864288,-84.22377722,47.07668837
PG,Comprar,774,2990,3018.9505,2874.752802,2600.52105,3074.02824704,2963.87275296,42.18952823,54.53992605,53.17996965
AVGO,Fuerte Compra,743,7830,7275.32151,7035.053998,6009.93099,7791.43750473,6759.20551527,163.48572898,137.30724055,73.44507376
TGT,Fuerte Compra,739,3270,3152.905005,2904.186794,2403.5871475,3561.79430802,2744.01570198,134.15015924,137.50793328,61.91049616
PTON,Fuerte Compra,726,1821.2,1527.7525,1441.111996,,1722.64855574,1332.85644426,62.2721023,41.33363177,66.85103565
OPK,Fuerte Venta,649,67.849998,103.79249985,99.59940042,108.6763,140.75145383,66.83354587,-8.83605766,-2.75381323,27.50423158
VISTA/A,Fuerte Venta,641,65.5,72.99599965,73.31260004,100.34234986,80.49804033,65.49395897,-2.04610572,-1.10930738,20.66461877
COST,Fuerte Compra,624,7600,7554.257495,7325.165204,6617.1658515,7685.7129346,7422.8020554,68.39439767,77.3039379,57.14117435
OXY1,Fuerte Venta,595,271,319.0655005,371.3682002,,378.4830782,259.6479228,-24.88692587,-21.94223497,30.06394144
LLY,Fuerte Venta,592,3194,3381.93001,3504.163006,2876.267601,3610.32581647,3153.53420353,-95.61111586,-77.91926818,35.90541165
GNP,Fuerte Compra,581,92.300003,75.45300025,60.37720018,42.55895001,96.88512025,54.02088025,9.16753097,7.97413135,99.98774249
TSM/N,Fuerte Compra,571,1772.75,1763.0625,1605.6578,1224.22430055,1831.64377146,1694.48122854,37.35846692,49.94949769,57.16206089
MFRISCO/A-2,Fuerte Compra,560,3.7,3.587,2.6846,,4.2864312,2.8875688,0.2718856,0.31220838,66.69378391
BIDU/N,Fuerte Compra,556,2766,2760.7965,2771.821392,2505.6686005,2890.57178835,2631.02121165,9.32647157,4.81116046,51.16375741
GS,Vender,553,4474.1001,4570.65802,4575.035018,4299.4130535,4762.57301782,4378.74302218,-13.23193058,-6.6103117,45.00046054
BNTX/N,Fuerte Venta,537,1253,1545.49,,,1813.66447231,1277.31552769,-95.04014756,-72.23218107,34.53857158
DDOG,Fuerte Venta,507,1848.84,1862.47949,,,2066.40786874,1658.55111126,-27.39734303,-29.61907126,47.98340152
BYND,Fuerte Compra,504,2936.6899,2836.734505,2945.259396,2342.207697,3011.41288554,2662.05612446,-10.45771708,-37.84515982,53.82340604
GPRO,Vender,500,98,107.0979999,90.6317999,103.42380014,119.36818947,94.82781033,3.08142122,5.3972849,46.32620008
BMRN,Fuerte Venta,488,1646.51,2202.469495,2134.022398,,3273.60133416,1131.33765584,-185.42154324,-101.40097074,28.973261
NVAX,Fuerte Venta,482,2280,3070.841495,,,4163.04450499,1978.63848501,-240.29380291,,39.86058275
TDOC,Fuerte Compra,463,4895,4594.88151,4629.6058,,5133.69156776,4056.07145224,48.37996303,24.63472538,55.15284789
GOOG,Fuerte Compra,454,36180,34523.23715,33939.89026,29693.44188,36815.54247607,32230.93182393,695.79510253,513.5713933,64.91034145
PEP,Vender,446,3030,3050.507515,3023.167814,2850.6031525,3109.48510745,2991.52992255,5.02144671,6.86969536,47.65581637
DDD,Fuerte Venta,445,117,129.111001,144.2042008,169.1520506,154.7116391,103.5103629,-8.45141348,-8.63148391,31.03368722
CDEV,Fuerte Venta,442,15.7,18.2815,19.28439994,,21.89971083,14.66328917,-1.16756983,-1.01108956,36.19687188
AXP,Fuerte Compra,440,2216.01,2195.974495,2162.046388,2221.3600975,2314.21498704,2077.73400296,12.56942425,6.99389061,53.75205618
ETSY,Vender,357,2700,2843.729505,2541.247402,,3094.32416834,2593.13484166,38.89863916,91.54448511,49.98917669
SHOP/N,Fuerte Compra,355,24630,22917.51805,22441.41728,13852.3081685,24587.55754593,21247.47855407,384.23420568,293.82267884,61.67434282
GBM/O,Fuerte Venta,347,8.15,8.1425,8.1962,8.66235839,8.19972762,8.08527238,-0.01852105,-0.02592141,39.57530269
OKTA,Fuerte Compra,346,4910.5801,4680.92849,4590.936584,,5084.73292274,4277.12405726,52.84339456,36.24249783,57.73995674
EDUCA/18,Fuerte Compra,326,29,28.8375,28.5986,27.32435002,29.0759848,28.5990152,0.13314439,0.12963183,84.61450533
BA,Fuerte Venta,305,3750,3843.060005,3917.71621,4698.0124525,4021.10069882,3665.01931118,-26.56189256,-26.92125032,45.57666459
URBI,Fuerte Venta,305,14,15.71000005,16.64340008,17.82960003,17.08720022,14.33279988,-0.59953422,-0.45081002,12.95206756
SE/N,Fuerte Compra,290,3542.01,3173.090515,,,3681.16889329,2665.01213671,231.955958,221.78875297,70.50485258
TMM/A,Fuerte Venta,275,5,5.1835,5.227,5.9157,5.48590866,4.88109134,-0.04985435,-0.03264476,44.73441994
JD/N,Fuerte Compra,267,1790,1571.767,1469.407598,1039.47329935,1881.95247136,1261.58152864,98.88128548,78.91382979,74.95267411
AMX/A,Fuerte Venta,266,13.43,14.236,14.5426,15.04384997,15.06414008,13.40785992,-0.22199462,-0.1193336,31.33167948
NEM,Neutral,262,1455,1481.551995,1442.341796,,1603.27166035,1359.83232965,-2.83890805,3.09067218,49.08477022
SPG,Vender,255,1467,1470.965505,1456.590402,,1562.05331476,1379.87769524,10.21085496,8.31888636,49.92155717
ABT,Fuerte Compra,249,2332,2286.912,2181.324398,1873.9382985,2440.55389137,2133.27010863,56.2142134,45.39003951,57.14326478
X,Fuerte Venta,240,171,170.9095005,168.3242004,184.86465,181.88356453,159.93543647,0.71166582,0.45475144,49.88055223
HD,Fuerte Compra,239,6269.9902,6237.79952,5949.764616,4994.115857,6430.82779399,6044.77124601,95.56432605,115.15977068,57.04395192
VINTE,Fuerte Venta,200,27.98,27.991,28.03075478,28.03369442,28.02059709,27.96140291,-0.01967119,-0.02697306,45.49765362
ITUB/N,Fuerte Venta,200,97,107.98399985,112.26160006,151.72906716,123.1705028,92.7974969,-5.16656341,-3.73580207,30.95696193
CNK,Fuerte Compra,195,315,278.0135005,280.7494004,,336.00886488,220.01813612,11.01859476,3.56975926,58.13586572
ROKU,Fuerte Compra,172,3888,3437.43051,,,3839.60620861,3035.25481139,67.7763624,-14.09167695,68.83744347
IBM,Fuerte Venta,171,2686,2767.554495,2749.4236,2709.174451,2852.88287324,2682.22611676,-15.31160015,-7.60778025,38.73984757
INVEX/A,Fuerte Venta,160,72.5,73.575,74.03,70.50925003,74.63683803,72.51316197,-0.32421159,-0.21526095,4.11412528
GIGANTE,Fuerte Venta,156,23,23.3649997,24.69800012,29.58280002,26.68179164,20.04820776,-0.68973842,-0.76960109,38.48845973
FRES,Vender,146,344,391.259001,316.5005998,248.87200025,432.65568202,349.86231998,9.91405109,21.61223376,42.26281942
GM,Fuerte Compra,124,641.65997,635.299497,598.8129992,608.34810065,681.52294507,589.07604893,15.12902777,16.13642985,54.19849304
CPE,Fuerte Venta,119,143,194.649997,242.1959986,,287.19544553,102.10454847,-30.67004877,-27.640566,30.82157354
ORCL,Fuerte Compra,110,1259.99,1239.154995,1248.527798,1145.2403471,1276.32467026,1201.98531974,3.81438151,-0.34849548,54.91519682
MELI/N,Fuerte Compra,110,26370,26379.95545,24201.45198,16013.0937405,27647.8097839,25112.1011161,625.68222003,860.04057858,56.39098359
MO,Vender,106,941.5,956.6490025,930.6858012,903.32905065,983.31800963,929.97999537,7.02991972,10.05109698,47.44239297
AIG,Fuerte Venta,98,636,661.936999,682.9173986,829.6978503,712.12123621,611.75276179,-15.01802759,-13.01180917,43.5822305
IDEAL/B-1,Fuerte Compra,96,38,35.8,36.52300004,33.08025011,38.04499443,33.55500557,0.00944955,-0.37845561,73.3796044
KMI,Fuerte Venta,93,302.5,319.2354995,,,336.34900432,302.12199468,-12.05909818,-11.89678131,28.38867255
BRKB,Fuerte Compra,92,4728,4674.522485,4391.62858,4282.9851945,4849.67660611,4499.36836389,95.7235833,98.58387756,59.68629709
LIVEPOL/1,Neutral,84,58.990002,56.02149985,60.66859994,82.05715001,60.08538705,51.95761265,-0.45044111,-1.35084056,56.24770397
MDLZ,Fuerte Compra,81,1262,1195.6885,1170.964798,992.148449,1280.13376352,1111.24323648,23.56810814,16.1883242,63.33800182
DHR,Fuerte Compra,80,4519,4507.260495,4155.669192,2889.145703,4780.29532366,4234.22566634,132.90959138,163.1248347,58.70870373
PAAS/N,Fuerte Compra,75,799,,,,,,,,
FTNT,Fuerte Venta,67,2832,2905.75101,2993.476006,,3075.65804642,2735.84397358,-29.87680326,-29.74043091,41.6323725
SNE/N,Neutral,65,1740,1794.666495,1722.264394,1318.80359845,1862.23275233,1727.10023767,4.88117461,18.78342256,45.21892186
NTES/N,Fuerte Compra,65,10600,10451.614995,9882.669798,6593.0946895,11252.7677535,9650.4622365,266.75615393,277.7387239,53.74118807
TX,Fuerte Compra,61,400,373.2725,357.0324008,360.31550035,418.74601847,327.79898153,12.68094395,11.32492293,65.59037729
BDX,Fuerte Venta,60,5207.1602,5787.25502,5465.0998,,6377.10385186,5197.40618814,-23.58535283,65.59175626,37.0594371
UNH,Vender,43,6830,6991.78399,6838.7308,6121.174053,7251.98485764,6731.58312236,2.87749091,29.43779862,46.74177649
GD,Fuerte Venta,43,3250,3308.140995,3307.852798,3420.9124,3548.03250397,3068.24948603,0.97858077,12.16295912,45.16274881
MDT/N,Fuerte Compra,42,2321,2225.802495,2193.476396,1983.4012515,2376.83478115,2074.77020885,43.03301285,27.08452707,57.66195639
BAFAR/B,Fuerte Compra,39,41,40.93949945,40.41259986,40.30150289,41.04894906,40.83004984,0.144298,0.16596536,77.72619299
COLLADO,Neutral,38,8.45,8.45,8.5024,,8.45000053,8.44999947,-0.00312882,-0.00394615,44.77977821
SNAP,Neutral,37,481.29001,479.443503,510.9675996,,498.47525219,460.41175381,-5.81073187,-8.3493457,47.88831121
ZS,Fuerte Compra,36,3435,2855.561005,2311.3573956,,3266.45714894,2444.66486106,233.76738175,213.831696,79.82197915
JBLU,Comprar,36,252,241.2239995,244.5801992,320.80755065,264.56518342,217.88281558,1.12103143,-1.40511693,52.7073277
MS,Fuerte Compra,36,1142,1139.375505,1122.783202,975.68365115,1169.44445927,1109.30655073,9.07724006,9.63835692,52.70647297
MCD,Comprar,36,4600,4621.57498,4412.281392,4112.713098,4733.31136896,4509.83859104,70.86951329,80.91650559,54.87078322
TAL/N,Fuerte Compra,35,1715,1663.947495,1485.587796,944.46264835,1816.14412895,1511.75086105,48.67352947,63.06409637,58.22168919
BBBY,Fuerte Compra,32,278,267.1300005,240.677,231.7015506,284.30385887,249.95614213,8.46712329,10.13245994,62.3590073
FDX,Fuerte Compra,32,4878,4549.59249,3946.254392,3157.0802975,5132.20306415,3966.98191585,274.19670708,277.83723539,81.91146116
LOW,Fuerte Compra,31,3550,3369.02351,2762.932202,2113.257396,3895.19725794,2842.84976206,260.39066073,275.06287562,70.68812954
FNOVA/17,Fuerte Venta,31,18.879999,18.89049935,18.95579974,,18.9392749,18.8417238,-0.02472736,-0.0282402,3.44677871
CMCSA,Fuerte Compra,30,977,968.1105015,940.0058002,879.45475055,989.7796603,946.4413427,8.27309188,8.35968684,56.92918107
HAL,Comprar,30,350,355.4359975,321.5361986,322.26174965,379.32712905,331.54486595,8.06014641,11.36629829,52.98651864
F,Comprar,29,151.85001,153.487003,148.2566002,146.97500025,161.84296922,145.13103678,0.20100997,0.71790454,51.17180645
MOMO/N,Fuerte Venta,27,444,455.7700005,436.2275998,551.8554993,479.92047743,431.61952357,5.77218805,7.62848903,48.09481509
CMR/B,Fuerte Venta,25,2.5,2.555,2.5396,3.0855,2.61903124,2.49096876,-0.0013211,0.00579212,44.90237743
WDAY,Fuerte Compra,21,5270,4272.48347,3819.420182,,5275.03502151,3269.93191849,371.51607528,242.2088646,81.78157417
MT/N,Comprar,20,270,265.0575015,247.3948004,321.4634496,283.09841591,247.01658709,6.89803525,6.65602479,54.32676798
AGNC,Fuerte Compra,20,316,311.0235015,304.8436,314.33109955,319.7416051,302.3053979,3.06757316,2.60826918,62.62654985
NOK/N,Vender,19,104.68,111.2135,104.66119986,85.07659972,115.49004662,106.93695338,1.03491429,2.24170097,42.86804663
SPORT/S,Fuerte Venta,16,11,11.7261225,12.05938074,15.73598914,12.93942472,10.51282028,-0.39254963,-0.31714147,19.20775109
GPS,Fuerte Compra,15,378,341.6730005,301.7052008,332.4076007,396.28491819,287.06108281,23.23073455,20.28773416,65.11159731
TGS/N,Fuerte Venta,10,104.5,206.52442665,,,,,-95.45483941,,17.98230382
BEVIDES/B,Comprar,7,17,17,17,16.2897,17,17,0.00005207,0.00007657,57.29534574
FIDEAL/20,Neutral,7,90.769997,,,,,,,,
UPS,Fuerte Compra,6,3590,3520.53952,3005.82421,2356.481554,3689.65860508,3351.42043492,159.94290987,188.45002107,75.60303087
FINDEP,Vender,6,7.4,7.415,7.632,7.06625,7.50044004,7.32955996,-0.05630494,-0.07237044,33.17442819
ING/N,Neutral,5,180,158.632,182.667401,266.8039002,197.39751272,119.86648728,1.96217142,-3.31340954,57.31054811
MONEX/B,Fuerte Venta,5,11.8,12.15,12.5724,12.21915,12.90498344,11.39501656,-0.23733029,-0.21950272,4.14851252
CYDSASA/A,Fuerte Venta,5,18.950001,19.06250015,19.97420006,22.08664996,19.62095773,18.50404257,-0.33173301,-0.3588311,37.12996255
FRAGUA/B,Fuerte Venta,5,218.5,220.864001,217.8516,225.01855005,227.73892223,213.98907977,0.01137258,0.53934701,47.27403531
VALUEGF/O,Comprar,5,149.8,156.62,137.38339994,112.06034997,168.45918916,144.78081084,2.43036161,4.6884558,52.16354625
RTX,Fuerte Venta,5,1340.5,1369.398005,1378.255002,,1444.90563435,1293.89037565,-11.54344003,-9.44050346,44.99792508
ET,Fuerte Venta,4,140.52,145.8450005,149.3540002,,152.3896319,139.3003691,-2.1311138,-2.18886802,40.94730111
TEVA/N,Fuerte Venta,4,208.00999,238.764,257.1420004,218.5942001,293.65260897,183.87539103,-15.96288429,-13.12185132,22.7483051
REGN,Vender,4,13075,13758.053,13914.447,10179.8509625,14736.02158414,12780.08441586,-238.12923167,-137.4083968,38.79838836
AAU/N,Fuerte Compra,4,16.370001,13.16350045,11.58220018,,19.49156354,6.83543736,1.62208228,1.26344446,84.86101392
HON,Fuerte Compra,3,3613.49,3519.545005,3405.684606,3301.1071475,3749.94015154,3289.14985846,71.96386049,65.75645674,60.05609238
CNC,Neutral,3,1350.75,1430.654,1195.8940016,,1633.52544978,1227.78255022,46.93152854,75.16727757,50.67837947
VALE/N,Vender,3,242.52,249.7299985,246.5803992,227.4866501,262.3804974,237.0794996,-1.3446451,0.2584444,44.87994105
ANB,Vender,3,1251.3,1268.81001,1207.169806,1376.31674715,1319.73325852,1217.88676148,18.05144103,26.4341842,50.5800445
APA,Vender,2,326,335.0945005,320.9590014,488.3547509,366.25760021,303.93140079,-0.61438296,1.53613201,49.66509539
CAT,Fuerte Compra,2,3126.4199,3083.02249,3008.96459,2738.978201,3237.54453666,2928.50044334,34.39926124,37.86437426,57.3305793
NEE,Fuerte Compra,2,6452,6340.534985,5881.246228,,6603.1355872,6077.9343828,168.99408108,183.44743788,72.43440868
ERIC/N,Neutral,2,252.64999,260.075497,238.9772002,176.78860025,269.72318877,250.42780523,4.23369915,6.74946525,49.9940567
HMC/N,Vender,2,557.20001,571.608001,566.043203,,598.19623466,545.01976734,5.34078264,7.94698757,45.60977197
DELLC,Fuerte Compra,2,1449.3199,1299.257495,1091.9949996,,1506.00255277,1092.51243723,100.97715014,93.57388185,73.03636489
AMAT,Vender,2,1360,1421.775,1394.521592,1160.01844855,1509.85477918,1333.69522082,-8.27060566,4.26339523,43.48295015
TSN,Fuerte Compra,1,1430,1400.826,1414.150802,,1477.10309051,1324.54890949,4.87538675,1.12899861,53.82472622
SNY/N,Vender,1,1107,1141.9735,1158.539202,992.84085015,1183.80819674,1100.13880326,-14.16955745,-8.87841518,36.33297482
TECK/N,Vender,1,256,231.2,313.5742,420.78675015,276.61197188,185.78802812,-10.36329062,-20.71621341,49.12488547
MMM,Comprar,1,3555,3567.508,3541.180004,3356.3280025,3784.12636585,3350.88963415,15.60125922,25.44120549,48.13485241
MCO,Fuerte Compra,1,6464.5,6347.05,5304.485196,,6707.70563908,5986.39436092,315.70135864,394.63943227,65.78794009
